,id,review_scores_cleanliness,review_scores_checkin,review_scores_location
39353,39026595,5.0,5.0,4.0
39354,39108568,5.0,5.0,5.0
39355,39108850,4.5,4.86,4.79
39356,39144037,4.6,5.0,4.8
39357,39144662,5.0,4.0,5.0
39358,39144722,4.75,5.0,5.0
39359,39028355,4.67,5.0,5.0
39360,39109224,4.67,5.0,4.58
39361,39110547,,,
39362,39110906,4.36,4.64,4.18
39363,39028706,4.55,4.74,4.44
39364,39119116,2.75,3.25,4.25
39365,39145606,,,
39366,39029180,5.0,5.0,5.0
39367,39146024,4.74,4.91,4.93
39368,39029216,4.79,4.74,4.53
39369,39147209,5.0,5.0,4.67
39370,39147353,4.88,4.88,4.5
39371,39119335,4.94,5.0,4.94
39372,39029881,4.64,4.77,4.95
39373,39119537,4.89,4.94,4.94
39374,39029923,5.0,5.0,4.8
39375,39119743,5.0,5.0,4.83
39376,39150205,5.0,5.0,5.0
39377,39031674,4.17,4.67,4.33
39378,39152127,5.0,4.8,4.7
39379,39120573,5.0,5.0,5.0
39380,39038524,4.6,4.7,4.92
39381,39120842,5.0,5.0,5.0
39382,39156288,4.94,5.0,4.88
39383,39040941,4.52,4.85,4.79
39384,39041444,5.0,5.0,5.0
39385,39123969,3.6,4.2,4.6
39386,39041791,4.11,5.0,5.0
39387,39124095,4.78,5.0,4.78
39388,39160373,4.8,4.95,4.55
39389,39237808,4.25,4.25,4.25
39390,39162464,5.0,5.0,5.0
39391,39124678,4.86,5.0,5.0
39392,39125670,5.0,4.83,5.0
39393,39237843,5.0,5.0,5.0
39394,39125964,4.43,4.93,5.0
39395,39163346,5.0,5.0,4.82
39396,39163348,5.0,5.0,5.0
39397,39238418,4.81,4.86,4.86
39398,39163646,4.56,5.0,5.0
39399,39163970,4.72,4.94,4.94
39400,39127369,5.0,5.0,4.0
39401,39129511,5.0,5.0,4.97
39402,39238586,4.5,5.0,5.0
39403,39131696,4.74,4.85,4.89
39404,39134396,4.8,4.6,4.6
39405,39165871,5.0,5.0,5.0
39406,39166593,4.67,4.89,4.78
39407,39239488,5.0,5.0,5.0
39408,39166596,5.0,5.0,5.0
39409,39134707,4.81,4.94,4.94
39410,39240383,4.8,4.8,4.2
39411,39134826,4.0,4.75,4.75
39412,39168024,4.89,4.78,5.0
39413,39168336,5.0,5.0,5.0
39414,39240948,4.5,4.86,4.82
39415,39168523,4.82,5.0,5.0
39416,39135710,4.68,4.97,4.32
39417,39135812,,,
39418,39141331,4.67,4.9,4.71
39419,39170034,4.75,4.88,4.88
39420,39243269,5.0,4.0,5.0
39421,39172414,,,
39422,39337564,4.5,4.68,4.36
39423,39243315,4.92,5.0,4.75
39424,39338087,5.0,5.0,5.0
39425,39172709,5.0,5.0,4.55
39426,39243910,,,
39427,39173245,,,
39428,39338580,4.0,4.0,5.0
39429,39338750,,,
39430,39243983,,,
39431,39338843,4.5,5.0,5.0
39432,39173550,4.93,4.93,4.78
39433,39245248,3.93,4.5,5.0
39434,39174348,4.59,4.93,4.67
39435,39339168,5.0,5.0,4.33
39436,39245420,5.0,5.0,5.0
39437,39339228,5.0,5.0,5.0
39438,39175575,5.0,5.0,4.96
39439,39175750,5.0,5.0,5.0
39440,39245748,4.29,4.96,4.96
39441,39182665,5.0,5.0,4.83
39442,39339925,4.43,4.91,4.76
39443,39348607,5.0,5.0,5.0
39444,39245811,4.63,5.0,5.0
39445,39245865,4.57,4.87,4.87
39446,39349130,4.88,4.88,5.0
39447,39182857,4.82,4.76,4.88
39448,39247092,,,
39449,39185994,5.0,5.0,5.0
39450,39248150,4.5,5.0,5.0
39451,39188279,4.74,4.66,4.9
39452,39350030,5.0,5.0,4.0
39453,39248155,5.0,5.0,5.0
39454,39350119,4.85,5.0,5.0
39455,39250602,4.5,5.0,5.0
39456,39351602,4.93,5.0,4.86
39457,39188316,5.0,5.0,5.0
39458,39251338,5.0,5.0,5.0
39459,39188489,5.0,5.0,5.0
39460,39188567,5.0,4.67,5.0
39461,39188573,4.13,4.8,4.67
39462,39188996,4.87,4.96,4.78
39463,39352096,,,
39464,39352408,5.0,5.0,5.0
39465,39355076,5.0,5.0,4.0
39466,39253483,,,
39467,39189049,4.83,5.0,5.0
39468,39258783,,,
39469,39189468,5.0,5.0,5.0
39470,39259703,4.5,5.0,5.0
39471,39189697,5.0,4.5,4.5
39472,39190450,,,
39473,39356492,4.4,4.6,4.8
39474,39260180,4.63,4.25,4.5
39475,39261398,3.6,5.0,4.6
39476,39357127,3.4,4.6,5.0
39477,39191813,4.18,4.53,4.35
39478,39191826,,,
39479,39261826,4.98,4.96,4.98
39480,39191965,5.0,5.0,4.92
39481,39359605,4.0,4.5,5.0
39482,39262194,5.0,5.0,5.0
39483,39361365,4.16,4.74,4.84
39484,39262823,5.0,5.0,3.5
39485,39361974,5.0,4.97,4.87
39486,39262831,4.5,5.0,5.0
39487,39362921,,,
39488,39192131,4.82,4.82,4.45
39489,39192650,4.5,4.8,4.8
39490,39262978,5.0,5.0,5.0
39491,39192790,3.0,5.0,5.0
39492,39263214,4.17,4.67,4.0
39493,39192810,4.59,4.97,4.97
39494,39363294,4.68,4.74,4.58
39495,39263340,4.36,4.82,5.0
39496,39363446,4.69,4.92,4.77
39497,39363515,4.57,5.0,4.71
39498,39363931,4.93,4.93,4.87
39499,39193480,5.0,5.0,5.0
39500,39263369,3.0,5.0,4.33
39501,39193507,,,
39502,39265583,4.83,5.0,4.83
39503,39194699,5.0,4.86,5.0
39504,39195023,5.0,5.0,5.0
39505,39269448,4.85,4.92,5.0
39506,39198149,3.0,2.5,3.0
39507,39366481,5.0,5.0,5.0
39508,39367342,,,
39509,39269482,4.68,4.95,5.0
39510,39374492,4.44,4.69,4.81
39511,39198194,4.74,4.82,4.98
39512,39198216,5.0,5.0,5.0
39513,39269490,,,
39514,39198462,4.5,4.75,5.0
39515,39375344,3.83,4.17,4.56
39516,39269519,4.0,5.0,4.75
39517,39377413,5.0,5.0,4.95
39518,39199749,4.78,4.72,4.94
39519,39200032,,,
39520,39200111,,,
39521,39269572,,,
39522,39377697,5.0,5.0,5.0
39523,39269846,4.8,5.0,4.8
39524,39377757,4.86,5.0,4.71
39525,39200820,5.0,5.0,5.0
39526,39202091,5.0,5.0,5.0
39527,39271085,4.8,2.8,4.8
39528,39203195,4.0,4.89,4.67
39529,39210935,4.5,4.5,5.0
39530,39378210,4.4,5.0,4.95
39531,39378362,4.57,3.86,5.0
39532,39272857,4.83,4.83,4.83
39533,39379394,5.0,5.0,5.0
39534,39379526,4.4,5.0,4.8
39535,39211042,4.91,4.58,4.95
39536,39273194,4.98,4.94,4.82
39537,39211110,4.0,4.0,4.0
39538,39211227,3.67,4.5,4.33
39539,39211321,5.0,4.83,4.67
39540,39381218,4.33,5.0,4.67
39541,39382003,4.9,4.96,4.94
39542,39276797,4.73,5.0,4.98
39543,39382539,5.0,5.0,4.62
39544,39382782,,,
39545,39384222,5.0,5.0,5.0
39546,39211499,4.4,4.8,4.8
39547,39212647,4.96,4.93,4.89
39548,39283980,,,
39549,39285399,5.0,5.0,5.0
39550,39213156,4.25,3.55,4.15
39551,39387203,5.0,5.0,5.0
39552,39388581,4.5,5.0,5.0
39553,39286042,,,
39554,39388972,,,
39555,39214505,4.0,3.5,5.0
39556,39286233,3.67,5.0,5.0
39557,39214520,5.0,5.0,5.0
39558,39290081,5.0,5.0,5.0
39559,39215262,4.91,4.82,4.91
39560,39389694,3.8,3.8,4.6
39561,39290693,5.0,5.0,5.0
39562,39290964,4.32,4.74,4.79
39563,39390016,4.0,4.5,4.0
39564,39293731,5.0,5.0,5.0
39565,39390300,5.0,5.0,4.83
39566,39215875,5.0,5.0,5.0
39567,39216305,,,
39568,39216347,5.0,5.0,5.0
39569,39293761,4.95,4.95,4.8
39570,39217658,5.0,5.0,5.0
39571,39294292,4.33,5.0,5.0
39572,39218059,5.0,5.0,5.0
39573,39391093,4.89,5.0,4.89
39574,39297136,4.83,4.75,4.92
39575,39392884,4.6,4.8,4.8
39576,39297611,4.74,4.92,4.92
39577,39298073,4.81,4.97,4.97
39578,39393322,,,
39579,39218752,3.0,3.0,4.5
39580,39298244,4.69,4.5,4.63
39581,39218905,4.0,4.33,5.0
39582,39393719,4.45,4.97,4.94
39583,39299905,5.0,4.96,4.88
39584,39394174,4.92,5.0,4.67
39585,39394231,5.0,5.0,5.0
39586,39218946,4.14,4.43,4.57
39587,39299940,4.81,4.93,4.83
39588,39218992,4.0,4.56,4.44
39589,39300018,5.0,5.0,5.0
39590,39301516,4.96,4.88,4.94
39591,39302504,,,
39592,39219206,4.0,3.67,3.83
39593,39403623,4.61,4.96,5.0
39594,39305997,5.0,5.0,4.75
39595,39404040,4.93,5.0,4.65
39596,39220572,4.25,5.0,5.0
39597,39307650,4.69,4.69,4.62
39598,39221084,5.0,5.0,5.0
39599,39222183,5.0,5.0,5.0
39600,39222268,4.92,5.0,5.0
39601,39223138,,,
39602,39404579,4.84,5.0,4.9
39603,39405663,4.63,4.97,4.94
39604,39309861,5.0,5.0,5.0
39605,39406065,,,
39606,39223887,4.6,5.0,4.9
39607,39224126,5.0,5.0,5.0
39608,39310365,3.67,3.67,3.67
39609,39407186,,,
39610,39311327,4.75,4.88,4.88
39611,39407233,,,
39612,39407304,5.0,5.0,5.0
39613,39407452,,,
39614,39225367,4.67,5.0,5.0
39615,39311821,,,
39616,39225442,4.87,4.94,4.94
39617,39225635,5.0,5.0,4.67
39618,39407462,5.0,4.5,5.0
39619,39407571,4.84,4.88,4.92
39620,39315103,4.93,4.89,4.87
39621,39409805,,,
39622,39226385,4.67,5.0,4.67
39623,39318041,4.94,5.0,4.88
39624,39233730,4.85,4.69,5.0
39625,39411211,5.0,5.0,4.75
39626,39318556,,,
39627,39412094,,,
39628,39318693,4.5,5.0,5.0
39629,39237364,3.67,5.0,3.33
39630,39318800,4.32,4.56,4.96
39631,39237582,,,
39632,39414309,5.0,4.5,5.0
39633,39318986,4.13,4.77,4.74
39634,39321294,5.0,5.0,5.0
39635,39324185,,,
39636,39414454,4.75,5.0,4.75
39637,39452896,4.0,4.2,5.0
39638,39325566,3.0,4.0,5.0
39639,39453321,5.0,5.0,5.0
39640,39453661,4.5,5.0,5.0
39641,39414672,4.6,5.0,5.0
39642,39326366,,,
39643,39414978,4.71,4.71,5.0
39644,39454600,5.0,5.0,5.0
39645,39327334,5.0,5.0,4.67
39646,39454973,4.71,4.71,4.88
39647,39415694,4.33,5.0,5.0
39648,39327417,3.5,4.75,4.75
39649,39330005,,,
39650,39415907,5.0,5.0,5.0
39651,39455062,,,
39652,39330215,4.71,4.94,4.91
39653,39457150,4.64,4.82,4.68
39654,39415994,,,
39655,39417176,5.0,5.0,5.0
39656,39331184,5.0,5.0,5.0
39657,39417289,5.0,5.0,5.0
39658,39457182,4.86,4.48,5.0
39659,39458245,4.83,5.0,4.67
39660,39331341,4.25,4.75,5.0
39661,39458408,5.0,5.0,5.0
39662,39419188,5.0,5.0,5.0
39663,39331477,,,
39664,39419692,4.41,4.76,4.88
39665,39458651,5.0,5.0,4.64
39666,39458723,4.64,4.71,4.93
39667,39332384,,,
39668,39425674,5.0,5.0,5.0
39669,39333623,,,
39670,39430399,5.0,4.0,4.0
39671,39458829,5.0,5.0,5.0
39672,39335071,,,
39673,39459232,4.67,5.0,5.0
39674,39431168,,,
39675,39335095,4.24,4.8,4.33
39676,39431227,5.0,5.0,5.0
39677,39335796,2.0,5.0,5.0
39678,39431314,3.0,5.0,3.5
39679,39459330,4.38,4.94,5.0
39680,39336086,5.0,5.0,5.0
39681,39459970,4.0,4.2,4.8
39682,39460472,,,
39683,39432567,4.14,5.0,5.0
39684,39432597,5.0,4.0,3.0
39685,39433003,4.5,4.5,5.0
39686,39433334,4.77,4.88,4.92
39687,39336437,3.67,4.67,5.0
39688,39435310,4.5,5.0,5.0
39689,39435439,3.33,3.67,3.33
39690,39461747,4.8,4.8,4.7
39691,39336656,4.71,4.86,4.86
39692,39462189,4.0,5.0,4.0
39693,39336703,4.7,4.75,4.95
39694,39436092,,,
39695,39436239,,,
39696,39336959,5.0,5.0,5.0
39697,39436642,,,
39698,39462449,4.9,4.96,4.8
39699,39462465,4.71,4.86,4.43
39700,39337196,3.0,4.57,4.43
39701,39462864,4.91,4.96,4.87
39702,39437622,,,
39703,39337469,5.0,5.0,5.0
39704,39441087,4.78,5.0,5.0
39705,39441773,,,
39706,39463196,5.0,5.0,4.6
39707,39545909,4.5,4.0,5.0
39708,39464075,5.0,5.0,4.75
39709,39466074,,,
39710,39441900,5.0,5.0,5.0
39711,39547082,3.0,5.0,5.0
39712,39443413,,,
39713,39468949,5.0,5.0,5.0
39714,39468961,,,
39715,39547789,4.38,4.88,4.19
39716,39472261,4.95,5.0,4.91
39717,39447441,4.73,3.82,4.64
39718,39548077,,,
39719,39548702,4.6,4.8,4.8
39720,39642575,5.0,5.0,5.0
39721,39474548,5.0,5.0,5.0
39722,39550041,5.0,5.0,5.0
39723,39475864,4.0,2.0,5.0
39724,39642992,5.0,5.0,5.0
39725,39643905,1.0,5.0,5.0
39726,39552109,5.0,5.0,5.0
39727,39644107,5.0,5.0,5.0
39728,39476503,5.0,5.0,4.75
39729,39476906,5.0,5.0,5.0
39730,39477341,5.0,4.93,4.93
39731,39555144,,,
39732,39644332,,,
39733,39555577,5.0,5.0,5.0
39734,39644392,,,
39735,39477410,5.0,5.0,5.0
39736,39555635,4.8,5.0,4.6
39737,39557968,5.0,5.0,5.0
39738,39478114,5.0,4.67,4.67
39739,39645309,4.8,5.0,4.8
39740,39558810,,,
39741,39645428,,,
39742,39645678,,,
39743,39559045,5.0,5.0,5.0
39744,39479296,4.95,4.81,4.52
39745,39559643,,,
39746,39479700,4.83,4.94,4.83
39747,39645846,4.89,4.89,4.81
39748,39560231,5.0,5.0,5.0
39749,39649409,5.0,5.0,4.67
39750,39560286,5.0,4.0,4.0
39751,39651508,4.75,4.75,4.21
39752,39652299,,,
39753,39480050,4.86,4.14,4.86
39754,39560631,,,
39755,39480502,4.6,5.0,4.6
39756,39652794,5.0,5.0,5.0
39757,39564989,4.2,5.0,4.4
39758,39653216,4.0,4.73,4.4
39759,39565634,4.5,4.88,4.75
39760,39657623,5.0,5.0,5.0
39761,39481519,,,
39762,39565691,5.0,4.94,4.94
39763,39481643,5.0,4.98,5.0
39764,39659868,,,
39765,39661088,5.0,5.0,5.0
39766,39570481,,,
39767,39661820,4.73,4.36,4.73
39768,39664995,,,
39769,39481893,4.77,4.8,4.59
39770,39570689,4.35,4.85,4.81
39771,39483005,4.96,5.0,4.83
39772,39571575,4.95,4.67,4.67
39773,39665732,3.83,5.0,5.0
39774,39574133,4.75,4.75,4.75
39775,39666056,5.0,5.0,4.96
39776,39483680,4.83,4.92,4.76
39777,39483884,5.0,5.0,5.0
39778,39574457,4.5,4.0,4.83
39779,39483997,4.72,4.91,4.86
39780,39667400,4.8,5.0,5.0
39781,39669696,4.54,4.81,4.34
39782,39574645,4.4,4.8,4.8
39783,39669990,,,
39784,39671146,5.0,5.0,5.0
39785,39575614,5.0,5.0,5.0
39786,39671604,4.0,3.83,3.83
39787,39484161,4.81,4.93,4.8
39788,39575846,4.8,5.0,5.0
39789,39576426,4.84,4.76,5.0
39790,39484297,4.81,4.97,4.95
39791,39672109,5.0,5.0,5.0
39792,39577318,4.0,5.0,3.0
39793,39672182,4.3,4.6,4.3
39794,39672314,,,
39795,39672658,5.0,5.0,5.0
39796,39485423,4.68,4.91,4.82
39797,39487029,,,
39798,39578984,5.0,5.0,5.0
39799,39672851,4.57,4.86,4.86
39800,39580247,4.5,5.0,4.75
39801,39681517,,,
39802,39487121,5.0,5.0,4.8
39803,39580894,4.5,5.0,4.75
39804,39492501,,,
39805,39681666,,,
39806,39581208,5.0,5.0,4.0
39807,39682697,4.29,4.67,4.49
39808,39682908,4.85,4.77,4.62
39809,39492507,4.08,4.85,4.69
39810,39492820,,,
39811,39582118,,,
39812,39683865,5.0,5.0,5.0
39813,39582271,4.67,4.67,4.0
39814,39683882,4.79,4.93,5.0
39815,39493352,3.0,5.0,5.0
39816,39494304,5.0,5.0,5.0
39817,39582668,4.5,4.0,4.0
39818,39494833,4.88,5.0,5.0
39819,39496591,4.5,4.91,4.91
39820,39583034,,,
39821,39684311,4.87,4.89,4.81
39822,39583910,4.67,4.83,4.83
39823,39686243,5.0,5.0,5.0
39824,39498865,5.0,5.0,5.0
39825,39504388,,,
39826,39591088,,,
39827,39504543,,,
39828,39687465,5.0,5.0,5.0
39829,39591471,5.0,4.86,4.86
39830,39688631,5.0,5.0,5.0
39831,39591767,5.0,5.0,5.0
39832,39504888,,,
39833,39505153,5.0,5.0,5.0
39834,39505742,4.75,5.0,4.75
39835,39592337,4.75,5.0,4.88
39836,39506176,3.8,5.0,4.2
39837,39506339,4.67,5.0,5.0
39838,39689483,5.0,5.0,5.0
39839,39596619,,,
39840,39514731,5.0,5.0,5.0
39841,39596839,,,
39842,39598239,5.0,5.0,5.0
39843,39514905,,,
39844,39689869,4.49,4.91,4.91
39845,39689891,4.55,5.0,4.45
39846,39600557,5.0,3.33,5.0
39847,39690053,5.0,5.0,5.0
39848,39515731,3.67,3.67,3.67
39849,39600827,4.21,4.78,4.74
39850,39515913,4.5,4.0,5.0
39851,39516137,,,
39852,39600840,5.0,5.0,5.0
39853,39517094,,,
39854,39690141,,,
39855,39600953,,,
39856,39601616,4.85,4.9,4.91
39857,39691684,5.0,5.0,5.0
39858,39692021,4.48,4.85,4.89
39859,39518607,4.95,4.9,4.95
39860,39519022,5.0,5.0,4.92
39861,39601743,4.36,5.0,4.91
39862,39519882,4.75,5.0,5.0
39863,39693365,,,
39864,39601978,5.0,4.4,4.7
39865,39693548,5.0,5.0,5.0
39866,39694145,4.93,4.88,4.84
39867,39520117,5.0,5.0,5.0
39868,39602282,4.61,4.52,4.58
39869,39520608,4.78,4.67,4.78
39870,39602437,,,
39871,39602876,,,
39872,39520676,5.0,5.0,5.0
39873,39520905,4.19,4.69,4.65
39874,39695217,4.85,4.91,4.91
39875,39695222,,,
39876,39695663,,,
39877,39602886,4.97,4.97,5.0
39878,39698377,4.5,5.0,5.0
39879,39521379,3.6,5.0,4.6
39880,39603441,3.0,5.0,5.0
39881,39604175,4.91,4.82,4.82
39882,39521888,4.77,4.69,4.96
39883,39701094,5.0,4.75,5.0
39884,39605220,4.95,4.95,4.84
39885,39524859,4.86,4.86,5.0
39886,39605229,5.0,5.0,5.0
39887,39525141,5.0,5.0,5.0
39888,39701959,,,
39889,39605607,,,
39890,39702960,5.0,5.0,4.94
39891,39607090,,,
39892,39525665,4.93,4.93,5.0
39893,39607435,,,
39894,39525807,4.8,4.4,4.8
39895,39707792,4.78,4.84,4.6
39896,39608716,5.0,4.95,4.9
39897,39708856,5.0,5.0,4.92
39898,39709261,4.67,5.0,5.0
39899,39710974,5.0,5.0,5.0
39900,39526107,5.0,4.67,5.0
39901,39526600,4.82,4.88,4.94
39902,39526743,5.0,5.0,5.0
39903,39526911,,,
39904,39609277,4.86,4.71,4.71
39905,39527643,4.87,4.93,4.87
39906,39711509,4.25,5.0,4.75
39907,39609639,,,
39908,39711817,4.93,4.8,4.8
39909,39712615,5.0,5.0,5.0
39910,39528517,5.0,5.0,5.0
39911,39529452,4.96,4.74,4.85
39912,39609988,4.5,4.17,4.33
39913,39531064,4.33,4.83,4.72
39914,39714925,5.0,5.0,5.0
39915,39715423,,,
39916,39611124,,,
39917,39531187,4.37,4.83,4.77
39918,39533931,4.41,4.95,4.64
39919,39611831,5.0,5.0,5.0
39920,39541802,,,
39921,39716541,4.2,5.0,4.9
39922,39614894,,,
39923,39716576,5.0,5.0,4.0
39924,39543492,3.0,3.0,5.0
39925,39617181,5.0,5.0,4.63
39926,39543559,,,
39927,39543698,2.5,3.5,3.0
39928,39543861,4.88,4.99,4.71
39929,39717078,5.0,5.0,5.0
39930,39718293,5.0,5.0,5.0
39931,39618185,5.0,5.0,5.0
39932,39719251,3.25,4.56,4.5
39933,39719511,4.95,4.95,4.9
39934,39751631,4.8,4.95,4.85
39935,39618701,5.0,5.0,5.0
39936,39752295,,,
39937,39619532,4.44,4.94,4.75
39938,39760230,4.47,4.89,4.74
39939,39719525,5.0,4.83,4.83
39940,39621112,4.75,4.94,4.63
39941,39762289,4.44,5.0,5.0
39942,39621178,5.0,4.83,4.67
39943,39762710,4.24,4.17,4.79
39944,39762774,1.0,4.0,5.0
39945,39763182,5.0,4.93,4.93
39946,39722776,3.0,4.0,4.0
39947,39723174,3.9,4.75,4.95
39948,39723739,4.88,4.85,4.93
39949,39621214,4.0,5.0,5.0
39950,39724839,5.0,5.0,4.8
39951,39621244,,,
39952,39621644,,,
39953,39763245,4.56,4.84,4.47
39954,39622009,4.49,4.86,4.82
39955,39765502,5.0,5.0,5.0
39956,39766032,4.57,5.0,5.0
39957,39766182,4.0,5.0,5.0
39958,39725436,5.0,5.0,4.86
39959,39726889,4.85,4.65,4.55
39960,39622457,4.84,4.98,4.84
39961,39728566,4.75,4.75,4.5
39962,39766319,4.75,5.0,4.5
39963,39624218,4.6,5.0,5.0
39964,39766902,4.6,4.2,5.0
39965,39624400,5.0,5.0,5.0
39966,39734477,5.0,4.93,4.93
39967,39626556,4.33,4.67,5.0
39968,39766948,5.0,5.0,5.0
39969,39626617,4.83,5.0,5.0
39970,39767004,4.58,4.67,5.0
39971,39735156,5.0,5.0,5.0
39972,39627548,5.0,5.0,5.0
39973,39736083,4.68,4.82,4.84
39974,39770524,4.0,4.0,5.0
39975,39771633,,,
39976,39629160,,,
39977,39771650,4.88,4.5,4.75
39978,39737509,4.0,5.0,5.0
39979,39738520,5.0,5.0,5.0
39980,39629277,2.75,3.0,4.25
39981,39738957,5.0,5.0,5.0
39982,39772136,,,
39983,39629293,,,
39984,39772930,4.73,4.78,4.9
39985,39773404,4.5,5.0,5.0
39986,39740306,4.5,4.5,5.0
39987,39631043,4.58,4.89,4.94
39988,39740604,,,
39989,39776296,5.0,5.0,4.5
39990,39631778,5.0,5.0,5.0
39991,39776508,5.0,5.0,5.0
39992,39742670,4.58,4.74,4.26
39993,39633455,4.0,4.11,4.44
39994,39776605,5.0,4.67,5.0
39995,39634206,,,
39996,39744887,4.6,4.93,4.95
39997,39639426,4.61,4.83,4.83
39998,39745328,4.0,4.67,4.89
39999,39745370,3.88,4.88,4.38
40000,39745614,4.0,5.0,5.0
40001,39746515,5.0,4.9,4.5
40002,39777505,4.17,4.48,4.96
40003,39777796,5.0,5.0,4.5
40004,39778814,4.43,5.0,5.0
40005,39781757,5.0,5.0,5.0
40006,39640453,5.0,5.0,5.0
40007,39746622,5.0,5.0,5.0
40008,39641563,4.73,4.91,4.64
40009,39784266,5.0,5.0,5.0
40010,39785779,4.75,5.0,5.0
40011,39641730,4.2,4.73,4.73
40012,39641763,4.5,4.5,4.5
40013,39785906,,,
40014,39748205,5.0,5.0,5.0
40015,39642184,4.67,5.0,5.0
40016,39749339,,,
40017,39840632,5.0,5.0,4.0
40018,39750375,5.0,5.0,5.0
40019,39787018,4.29,4.43,4.14
40020,39787207,,,
40021,39840691,4.9,4.97,4.8
40022,39789049,4.67,5.0,4.33
40023,39932797,5.0,5.0,5.0
40024,39934146,4.0,5.0,5.0
40025,39841022,5.0,5.0,5.0
40026,39789065,5.0,5.0,4.89
40027,39842730,5.0,4.5,5.0
40028,39789353,4.72,4.92,4.86
40029,39935085,4.31,4.66,4.8
40030,39852953,5.0,5.0,5.0
40031,39935970,4.8,4.8,4.6
40032,39853229,4.25,5.0,5.0
40033,39789781,5.0,5.0,5.0
40034,39789805,,,
40035,39853417,,,
40036,39790006,4.8,4.9,4.9
40037,39937529,4.86,5.0,4.57
40038,39853593,5.0,5.0,5.0
40039,39853701,5.0,5.0,5.0
40040,39853712,5.0,5.0,4.67
40041,39937819,4.05,5.0,4.67
40042,39791046,,,
40043,39853845,5.0,5.0,4.67
40044,39791324,5.0,4.9,4.8
40045,39938260,4.97,5.0,5.0
40046,39854060,5.0,4.82,4.64
40047,39854797,,,
40048,39938738,,,
40049,39940545,5.0,5.0,5.0
40050,39941435,,,
40051,39942261,4.63,4.88,4.88
40052,39855040,4.03,4.72,4.86
40053,39942287,4.78,4.67,5.0
40054,39942407,4.58,4.83,4.83
40055,39944620,4.19,4.31,4.69
40056,39791915,5.0,5.0,5.0
40057,39792108,,,
40058,39855772,4.8,5.0,4.6
40059,39792114,4.75,5.0,5.0
40060,39945388,4.5,5.0,4.5
40061,39945940,,,
40062,39855867,4.45,4.83,4.93
40063,39948283,4.67,4.33,4.33
40064,39793046,,,
40065,39856436,4.0,5.0,5.0
40066,39793481,4.78,4.78,5.0
40067,39948465,5.0,5.0,5.0
40068,39856465,4.82,4.94,4.76
40069,39856977,4.94,4.94,4.53
40070,39948575,4.91,4.82,4.82
40071,39794432,4.84,4.74,4.79
40072,39857741,5.0,5.0,5.0
40073,39795036,5.0,5.0,5.0
40074,39949942,5.0,5.0,4.0
40075,39857777,5.0,5.0,5.0
40076,39957143,5.0,5.0,5.0
40077,39797288,4.63,5.0,4.75
40078,39858424,4.33,4.93,4.85
40079,39798147,4.75,4.69,4.83
40080,39957388,5.0,5.0,4.0
40081,39957540,5.0,5.0,5.0
40082,39858607,5.0,5.0,4.0
40083,39957770,5.0,5.0,5.0
40084,39958528,,,
40085,39798184,4.0,5.0,4.75
40086,39858662,5.0,4.0,5.0
40087,39798187,4.68,4.68,4.71
40088,39958949,5.0,5.0,5.0
40089,39858735,4.13,4.87,4.81
40090,39958966,4.97,4.98,4.95
40091,39798190,4.77,4.83,4.85
40092,39859009,4.25,5.0,4.88
40093,39798192,5.0,4.6,5.0
40094,39960093,5.0,5.0,4.75
40095,39960289,4.98,5.0,4.78
40096,39798195,4.9,4.9,4.8
40097,39859158,4.37,4.83,4.8
40098,39798440,4.0,4.0,4.0
40099,39962541,4.63,4.94,4.81
40100,39859220,4.7,4.9,4.9
40101,39800792,4.54,4.77,4.92
40102,39805827,,,
40103,39859449,3.98,4.72,4.74
40104,39806838,4.19,4.62,4.54
40105,39962626,,,
40106,39963193,4.86,5.0,4.71
40107,39859505,4.86,5.0,4.57
40108,39807161,,,
40109,39859724,4.32,4.95,4.97
40110,39807670,5.0,5.0,5.0
40111,39964316,5.0,5.0,5.0
40112,39965850,4.67,5.0,5.0
40113,39967015,,,
40114,39859892,4.7,4.4,4.15
40115,39967445,5.0,5.0,5.0
40116,39968652,4.94,4.94,4.91
40117,39809997,5.0,4.0,4.0
40118,39810046,4.67,5.0,4.67
40119,39810196,,,
40120,39812454,,,
40121,39861358,,,
40122,39812726,,,
40123,39861654,,,
40124,39813045,5.0,4.5,5.0
40125,39863184,,,
40126,39814174,4.67,5.0,4.67
40127,39968719,,,
40128,39864359,5.0,5.0,3.0
40129,39969456,4.91,5.0,4.82
40130,39970895,4.83,4.83,4.83
40131,39814916,5.0,5.0,4.8
40132,39816935,,,
40133,39864789,4.95,4.91,4.86
40134,39817279,4.67,4.67,4.67
40135,39817724,4.75,4.25,4.0
40136,39971749,3.25,5.0,5.0
40137,39865825,5.0,5.0,5.0
40138,39971842,4.93,4.93,5.0
40139,39866160,,,
40140,39818916,4.5,4.86,4.64
40141,39866251,5.0,5.0,5.0
40142,39867538,4.83,4.94,4.78
40143,39973380,4.85,5.0,4.63
40144,39868120,,,
40145,39976856,4.0,4.87,4.52
40146,39819083,5.0,5.0,4.67
40147,39868642,,,
40148,39823562,,,
40149,39827209,,,
40150,39827221,,,
40151,39827668,,,
40152,39977763,4.33,5.0,4.33
40153,39980224,5.0,4.0,5.0
40154,39982065,5.0,5.0,4.86
40155,39868875,4.75,5.0,5.0
40156,39982408,4.0,4.0,3.75
40157,39827704,4.5,2.5,4.5
